,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
50,https://www.youtube.com/watch?v=aa5jgy6DVDo,"Netflix is 'way ahead' of competition, says USA Network founder","Kay Koplovitz, USA Network founder and chairman of Springboard Enterprises, and Tom Rogers, former TiVo CEO, join CNBC's ""Squawk Alley"" discuss Netflix's outlook.",CNBC Television,2019-01-17 19:00:00-05:00,[],Neutral,Video,7557,6.54
51,https://www.youtube.com/watch?v=2HUg296yOq8,"Netflix price hikes should grow revenue, says analyst","Justin Patterson, a senior analyst at Raymond James covering Netflix, and Matthew Thornton, a technology analyst at Suntrust, join CNBC's ""Squawk Alley"" to discuss Netflix's mixed earnings report.",CNBC Television,2019-01-17 19:00:00-05:00,[],Neutral,Video,7552,6.54
52,https://www.youtube.com/watch?v=iYTaJdlE3Ww,Here's why some people are speculating Netflix might get into video games,"Ed Lee, media reporter at the New York Times, joins ""Squawk Box"" to break down Netflix's fourth quarter earnings results.",CNBC Television,2019-01-17 19:00:00-05:00,[],Neutral,Video,7533,6.54
53,https://www.youtube.com/watch?v=9I-jhR-XCE4,"Netflix is falling on earnings, is it a warning for the rest of tech?","Netflix drops after announcing earnings. With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Karen Finerman, Dan Nathan and Guy Adami.",CNBC Television,2019-01-17 19:00:00-05:00,[],Neutral,Video,7520,6.54
54,https://www.youtube.com/watch?v=Ge03pzpulKk,Analyst: Netflix price increase could harm subscriber count,"Anthony DiClemente, senior analyst at Evercore, discusses Netflix earnings with the ""Squawk on the Street"" team.",CNBC Television,2019-01-17 19:00:00-05:00,[],Neutral,Video,7541,6.54
55,https://www.youtube.com/watch?v=d9iBp6Cm13s,Netflix sinks in extended trade as Q4 revenue misses expectations | Squawk Box Europe,CNBC's Elizabeth Schulze discusses Netflix's fourth-quarter earnings.,CNBC International TV,2019-01-17 19:00:00-05:00,[],Neutral,Video,7525,5.99
56,https://www.youtube.com/watch?v=VEm3tfLmGZo,"Netflix's Lackluster Results Are Transitory, Raymond James Analyst Says","Justin Patterson, Raymond James analyst, discusses discusses his bullish call for Netflix Inc. with Bloomberg's Emily Chang and Anousha Sakoui on ""Bloomberg Technology.""",Bloomberg Technology,2019-01-17 19:00:00-05:00,[],Neutral,Video,7585,5.24
57,https://www.youtube.com/watch?v=sucjtc_6vLQ,The Key Takeaways From Netflix's Fourth-Quarter Earnings,"Netflix Inc. delivered a jump in new subscribers, but reported a shortfall in quarterly sales, sending the stock lower and disappointing investors who bid shares of the high-flying streaming giant up 50 percent in the past few weeks. Bloomberg's Lucas Shaw breaks down the numbers on ""Bloomberg Technology.""",Bloomberg Technology,2019-01-17 19:00:00-05:00,[],Neutral,Video,7524,5.24
58,https://www.youtube.com/watch?v=wMLKSLq5K5I,"Netflix's decision to raise prices is a Catch-22, says New Constructs' David Trainer",David Trainer from New Constructs and Tom Dolan from The Information discuss Netflix earnings and what the streaming giant's recent price hike means for streaming services industry wide.,CNBC Television,2019-01-16 19:00:00-05:00,[],Neutral,Video,7481,6.54
59,https://www.youtube.com/watch?v=WKXacsNcnDo,Netflix to report fourth-quarter earnings today | Squawk Box Europe,CNBC's Elizabeth Schulze discusses Netflix's upcoming financial statement. The U.S. streaming giant has faced increased competition from peers.,CNBC International TV,2019-01-16 19:00:00-05:00,[],Neutral,Video,7493,5.99
60,https://www.youtube.com/watch?v=UbjFqir8V68,Top technician says Netflix's big rebound isn't over yet,"Todd Gordon, TradingAnalysis.com, on whether there's more room for Netflix to run. With CNBC's Melissa Lee and the Fast Money traders, Pete Najarian, Tim Seymour, Steve Grasso and Guy Adami.",CNBC Television,2019-01-15 19:00:00-05:00,[],Neutral,Video,7434,6.54
61,https://www.youtube.com/watch?v=jNe62ZzBZz4,"Netflix has pricing leverage due to valued content, says Citi's Mark May","Citi's Mark May breaks down the bullish call on Netflix from Citi with CNBC's ""Power Lunch"" team.",CNBC Television,2019-01-14 19:00:00-05:00,[],Neutral,Video,7424,6.54
62,https://www.youtube.com/watch?v=0jcbJ9p8dZ8,Netflix raising prices by 13% to 18%,Netflix announces ahead of its earnings report release that it will raise subscription prices by 13 percent to 18 percent.,CNBC Television,2019-01-14 19:00:00-05:00,[],Neutral,Video,7401,6.54
63,https://www.youtube.com/watch?v=Gu-yvYuACcM,Netflix is winning streaming. Disney wants to change that,"Netflix dominates the streaming world right now. But with a lot more competition on the horizon, that dominance might soon come into question.",CNN,2019-01-13 19:00:00-05:00,[],Neutral,Video,7340,5.61
64,https://www.youtube.com/watch?v=K7GNJhl4LEs,Original content strategy leads to boost for Netflix,"Michael Graham, managing director and senior equity analyst for internet at Canaccord Genuity, sits down with ""Squawk Box"" to analyze Netflix's bounce back before the company's earnings report is released.",CNBC Television,2019-01-09 19:00:00-05:00,[],Neutral,Video,7263,6.54
65,https://www.youtube.com/watch?v=gZw1UyZusbw,Netflix target cut to $355 at SunTrust,"The ""Halftime Report"" traders debate Netflix in the call of the day.",CNBC Television,2019-01-01 19:00:00-05:00,[],Neutral,Video,7015,6.54
66,https://www.youtube.com/watch?v=PpXNhdnctIg,"Netflix is the tech stock to watch in 2019, says Evercore's Anthony DiClemente",Evercore's Anthony DiClemente and Jefferies' Brent Thill break down tech stocks and what could happen in 2019 in the sector.,CNBC Television,2019-01-01 19:00:00-05:00,[],Neutral,Video,7009,6.54
0,https://www.cnbc.com/2019/07/01/netflix-reportedly-getting-serious-about-viewership-for-big-projects.html,Netflix is reportedly getting more disciplined about big-budget projects,"Netflix content chief Ted Sarandos told film and TV executives big budget projects must be more cost-effective, The Information reported.",CNBC,2019-07-01 12:25:00-04:00,[],Positive,Article,90561,8.81
1,https://www.fool.com/investing/2019/06/28/heres-netflixs-next-1-billion-opportunity.aspx?source=iedfolrf0000001,Here's Netflix's Next $1 Billion Opportunity,"The streaming giant is already making billions every year, but this could be its next big growth area.",The Motley Fool,2019-06-28 20:22:00-04:00,[],Positive,Article,89714,6.16
2,https://www.marketwatch.com/story/netflix-ad-tier-could-bring-in-an-extra-1-billion-a-year-says-analyst-2019-06-28,"The Ratings Game: Netflix ad tier could bring in an extra $1 billion a year, says analyst","Netflix Inc. has resisted including an ad-supported tier to its platform, but one analyst says that such a move would give the company a big boost on a key metric.",Market Watch,2019-06-28 09:56:33-04:00,[],Positive,Article,89163,6.04
3,https://www.youtube.com/watch?v=S6-GkMTi3mc,Netflix heading to $440 says Piper Jaffray,"The ""Halftime Report"" traders debate Piper Jaffray's bullish call on Netflix",CNBC Television,2019-06-27 13:41:40-04:00,[],Positive,Video,88488,8.79
4,https://www.youtube.com/watch?v=v-gCzIEm6NU,Piper Jaffray: Netflix can rally 50% in the next 12 to 18 months,"Ben Silverman, former NBC Entertainment co-chairman and chairman and co-CEO of Propgate Content, joins ""Squawk Alley"" to discuss whether Netflix has room to rally in the market as more big names pull content from the streaming service.",CNBC Television,2019-06-27 12:27:55-04:00,[],Positive,Video,88415,6.54
5,https://www.investopedia.com/netflix-red-flags-could-signal-lower-share-prices-4691490,Netflix Red Flags Could Signal Lower Share Prices,"Netflix stock has been stuck in neutral for the past five months, setting off long-term warning signals.",Investopedia,2019-06-27 10:17:06-04:00,['tanalysis'],Negative,Article,88889,6.27
6,https://www.investors.com/news/technology/click/netflix-stock-gains-international-subscriber-growth/,"The Future Is Mobile For Netflix In International Markets, Analyst Says","Internet television network Netflix is likely to see dramatic growth in international markets from mobile subscription plans in the coming years, a Wall Street analyst said Thursday.
The post The Future Is Mobile For Netflix In International Markets, Analyst Says appeared first on Investor's Business Daily.",Investors Business Daily,2019-06-27 12:13:55-04:00,[],Positive,Article,88405,6.06
7,https://www.marketwatch.com/story/netflix-could-see-dramatic-international-growth-in-the-next-few-years-piper-jaffray-says-2019-06-27,"Netflix could see 'dramatic international growth' in the next few years, Piper Jaffray says","Piper Jaffray analyst Michael Olson wrote Thursday that Netflix Inc.'s NFLX, +0.53% total addressable market might be considerably larger than some estimates given the company's potential to penetrate mobile-only households.",Market Watch,2019-06-27 08:50:03-04:00,[],Positive,Article,88063,6.04
8,https://www.zacks.com/stock/news/435209/investors-beware-the-office-is-part-of-a-larger-netflix-binge-watching-problem,Investors Beware: The Office is Part of a Larger Netflix Binge-Watching Problem,"Netflix (NFLX) shares have jumped 38% in 2019, but have cooled off during the past three months. And now it appears the streaming TV giant could have a binge-watching problem on its hands.",Zacks Investment Research,2019-06-27 19:29:00-04:00,[],Negative,Article,88829,4.86
9,https://www.benzinga.com/news/19/06/13984875/netflixs-tough-week-disney-poaches-top-executive-the-office-moving-to-nbc?utm_source=snapi,"Netflix's Tough Week: Disney Poaches Top Executive, 'The Office' Moving To NBC","Shares of Netflix, Inc. (NASDAQ: NFLX) ticked slightly higher Wednesday despite two concerning headlines over the last 24 hours.",Benzinga,2019-06-26 09:07:13-04:00,[],Negative,Article,87114,6.27
10,https://www.fool.com/investing/2019/06/25/what-netflix-does-and-doesnt-do-with-your-data.aspx?source=iedfolrf0000001,What Netflix Does -- and Doesn't -- Do With Your Data,Netflix's viewer data is all about improving the value of the service.,The Motley Fool,2019-06-25 17:11:00-04:00,[],Neutral,Article,86687,8.41
11,https://www.cnbc.com/2019/06/25/netflix-could-be-the-best-catch-up-trade-to-chase-the-market-rally.html,One FANG stock could be the best catch-up trade to chase the market rally,"For the investor trying to play catch-up to the stock market rally, Netflix stands out, says Oppenheimer technical analyst Ari Wald.",CNBC,2019-06-25 11:49:00-04:00,['tanalysis'],Positive,Article,86397,6.44
12,https://www.cnet.com/news/netflix-is-losing-the-office-to-nbcs-upcoming-streaming-platform/,Netflix is losing The Office to NBC's upcoming streaming platform,The Office is one of NBCUniversal's most prized possessions.,CNET,2019-06-25 19:58:18-04:00,['product'],Negative,Article,86829,5.48
13,https://247wallst.com/media/2019/06/24/you-soon-may-be-watching-ads-on-netflix-whether-you-like-it-or-not/,"You Soon May Be Watching Ads on Netflix, Whether You Like It or Not","Imagine watching “Designated Survivor,” “Ozark” or “Bird Box” on Netflix interrupted by car and deodorant ads.",24/7 Wall Street,2019-06-24 09:02:36-04:00,[],Neutral,Article,85152,8.59
14,https://techcrunch.com/2019/06/22/netflix-is-testing-a-pop-out-floating-video-player-on-desktop/,Netflix is testing a pop-out floating video player on desktop,"Netflix is testing out a new feature that could mean you never have to stop watching, not even while you work – it’s a pop-out video player, similar to the one you may be used to from iOS and macOS for any website or app that supports Safari’s native video player. Basically, that means you […]",TechCrunch,2019-06-22 07:27:18-04:00,['product'],Positive,Article,84804,6.16
15,https://www.youtube.com/watch?v=dU0M8B-ZqNE,"Netflix is creating original content with lots of viewers, but reviews are mixed","Michael Olson, Piper Jaffray senior research analyst, and Ed Lee, NY Times corporate media reporter, join CNBC's ""Squawk Box"" to discuss how Netflix's newest original movie ""Murder Mystery"" has great viewer numbers, but less than favorable reviews.",CNBC Television,2019-06-21 09:24:54-04:00,[],Positive,Video,84155,8.79
16,https://www.cnbc.com/2019/06/21/one-under-the-radar-indicator-could-mean-netflix-shares-will-plummet.html,This under-the-radar indicator could mean Netflix shares are about to plummet,"Netflix is creeping toward overbought conditions after surging this week. One technician isn't worried -- in fact, he sees an even bigger rally ahead.",CNBC,2019-06-21 08:30:00-04:00,['tanalysis'],Negative,Article,84123,8.69
17,https://www.youtube.com/watch?v=CLRg0YBLCdU&t=302s,Netflix: Trade it or Fade it?,It was a record-breaking week for stocks.,CNBC Television,2019-06-21 18:00:11-04:00,[],Positive,Video,84752,6.54
18,https://seekingalpha.com/article/4271409-netflix-success-murder-mystery-highlights-leadership-streaming?source=feed_tag_long_ideas,Netflix: Success Of 'Murder Mystery' Highlights Leadership In Streaming,Netflix original film 'Murder Mystery' starring Adam Sandler and Jennifer Aniston broke the company's record for viewing during first 3 days.,Seeking Alpha,2019-06-21 08:00:00-04:00,[],Positive,Article,84096,5.11
19,https://www.cnbc.com/2019/06/20/netflix-is-going-to-get-ads-sooner-or-later-say-executives-from-hulu-and-nbc.html,"Netflix is going to get ads sooner or later, say executives from Hulu and NBC","Netflix has long been resistant to advertisements, but rival executives predict that stance will change.",CNBC,2019-06-20 08:22:00-04:00,[],Neutral,Article,83196,8.81
20,https://www.cnbc.com/2019/06/20/netflix-shares-murder-mystery-viewership-data-reveals-these-4-things.html,4 things we learned from Netflix's record-breaking 'Murder Mystery' viewership data,"Netflix's decision to share viewership data from ""Murder Mystery"" reveals several things about the company's strategy going forward as well as just how little context analysts have for the streaming information they do share.",CNBC,2019-06-20 14:00:00-04:00,[],Neutral,Article,83697,6.56
21,https://www.fool.com/investing/2019/06/20/netflix-earnings-mark-your-calendar.aspx?source=iedfolrf0000001,Netflix Earnings: Mark Your Calendar,Can the streaming TV giant keep impressing investors?,The Motley Fool,2019-06-20 10:33:00-04:00,['earnings'],Neutral,Article,83474,6.45
22,https://www.fool.com/investing/2019/06/20/will-netflix-launch-an-ad-supported-tier.aspx?source=iedfolrf0000001,Will Netflix Launch an Ad-Supported Tier?,Some industry veterans think it's inevitable.,The Motley Fool,2019-06-20 20:41:00-04:00,[],Neutral,Article,83994,6.16
23,https://www.investors.com/news/technology/click/netflix-stock-gets-lift-adam-sandler/,"Netflix Stock Gets Lift From Adam Sandler, But Bear Waves Caution Flag",Netflix stock is getting a boost from the success of the internet television network's latest comedy movie starring Adam Sandler. But at least one analyst is waving a caution flag.,Investors Business Daily,2019-06-20 12:49:37-04:00,[],Negative,Article,83624,6.06
